Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
141.192.165.148-192.168.1.1-28221-178-6,141.192.165.148,28221,192.168.1.1,178,6,15/01/2025 11:15:02 PM,0,2,1,388.0,194.0,194.0,194.0,194.0,0.0,194.0,194.0,194.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,194.0,194.0,194.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,258.6666666666667,194.0,194.0,0,0,0,0,0,0,2,388,1,194,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
183.227.94.185-192.168.1.1-23766-248-6,183.227.94.185,23766,192.168.1.1,248,6,15/01/2025 11:15:02 PM,0,1,1,135.0,135.0,135.0,135.0,135.0,0.0,135.0,135.0,135.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,135.0,135.0,135.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,202.5,135.0,135.0,0,0,0,0,0,0,1,135,1,135,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-218.239.17.233-438-4567-6,218.239.17.233,4567,192.168.1.1,438,6,15/01/2025 11:15:06 PM,0,1,1,118.0,118.0,118.0,118.0,118.0,0.0,118.0,118.0,118.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,118.0,118.0,118.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,177.0,118.0,118.0,0,0,0,0,0,0,1,118,1,118,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-248.117.132.204-91-35137-6,248.117.132.204,35137,192.168.1.1,91,6,15/01/2025 11:15:03 PM,0,1,1,131.0,131.0,131.0,131.0,131.0,0.0,131.0,131.0,131.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,131.0,131.0,131.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,196.5,131.0,131.0,0,0,0,0,0,0,1,131,1,131,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
190.73.188.211-192.168.1.1-56340-333-6,190.73.188.211,56340,192.168.1.1,333,6,15/01/2025 11:15:07 PM,0,1,1,172.0,172.0,172.0,172.0,172.0,0.0,172.0,172.0,172.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,172.0,172.0,172.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,258.0,172.0,172.0,0,0,0,0,0,0,1,172,1,172,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
137.240.82.253-192.168.1.1-17457-342-6,137.240.82.253,17457,192.168.1.1,342,6,15/01/2025 11:15:08 PM,0,1,1,140.0,140.0,140.0,140.0,140.0,0.0,140.0,140.0,140.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,140.0,140.0,140.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,210.0,140.0,140.0,0,0,0,0,0,0,1,140,1,140,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-15.250.220.125-399-52149-6,15.250.220.125,52149,192.168.1.1,399,6,15/01/2025 11:15:06 PM,0,1,1,102.0,102.0,102.0,102.0,102.0,0.0,102.0,102.0,102.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,102.0,102.0,102.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,153.0,102.0,102.0,0,0,0,0,0,0,1,102,1,102,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-204.181.93.156-130-38428-6,204.181.93.156,38428,192.168.1.1,130,6,15/01/2025 11:15:03 PM,0,2,1,188.0,94.0,94.0,94.0,94.0,0.0,94.0,94.0,94.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,94.0,94.0,94.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,125.33333333333333,94.0,94.0,0,0,0,0,0,0,2,188,1,94,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-219.254.232.187-249-3217-6,219.254.232.187,3217,192.168.1.1,249,6,15/01/2025 11:15:08 PM,0,1,1,56.0,56.0,56.0,56.0,56.0,0.0,56.0,56.0,56.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,84.0,56.0,56.0,0,0,0,0,0,0,1,56,1,56,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-226.158.70.167-286-19507-6,226.158.70.167,19507,192.168.1.1,286,6,15/01/2025 11:15:06 PM,0,1,1,99.0,99.0,99.0,99.0,99.0,0.0,99.0,99.0,99.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,99.0,99.0,99.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,148.5,99.0,99.0,0,0,0,0,0,0,1,99,1,99,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
147.116.209.216-192.168.1.1-53394-150-6,147.116.209.216,53394,192.168.1.1,150,6,15/01/2025 11:15:08 PM,0,1,1,60.0,60.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,90.0,60.0,60.0,0,0,0,0,0,0,1,60,1,60,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-245.114.48.164-292-32556-6,245.114.48.164,32556,192.168.1.1,292,6,15/01/2025 11:15:06 PM,0,4,1,348.0,87.0,87.0,87.0,87.0,0.0,87.0,87.0,87.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,80,20,0.0,0.0,87.0,87.0,87.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,104.4,87.0,87.0,0,0,0,0,0,0,4,348,1,87,-1,8192,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-92.61.108.232-387-57002-6,92.61.108.232,57002,192.168.1.1,387,6,15/01/2025 11:15:07 PM,0,1,1,183.0,183.0,183.0,183.0,183.0,0.0,183.0,183.0,183.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,183.0,183.0,183.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,274.5,183.0,183.0,0,0,0,0,0,0,1,183,1,183,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-228.179.141.37-132-32270-6,228.179.141.37,32270,192.168.1.1,132,6,15/01/2025 11:15:04 PM,0,1,1,137.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,137.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,137.0,137.0,137.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,205.5,137.0,137.0,0,0,0,0,0,0,1,137,1,137,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-224.209.187.160-92-52023-6,224.209.187.160,52023,192.168.1.1,92,6,15/01/2025 11:15:03 PM,0,1,1,112.0,112.0,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,112.0,112.0,112.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,168.0,112.0,112.0,0,0,0,0,0,0,1,112,1,112,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-28.207.131.84-115-43012-6,28.207.131.84,43012,192.168.1.1,115,6,15/01/2025 11:15:04 PM,0,1,1,162.0,162.0,162.0,162.0,162.0,0.0,162.0,162.0,162.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,162.0,162.0,162.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,243.0,162.0,162.0,0,0,0,0,0,0,1,162,1,162,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-72.124.46.149-157-48125-6,72.124.46.149,48125,192.168.1.1,157,6,15/01/2025 11:15:07 PM,0,2,1,166.0,83.0,83.0,83.0,83.0,0.0,83.0,83.0,83.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,83.0,83.0,83.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,110.66666666666667,83.0,83.0,0,0,0,0,0,0,2,166,1,83,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-62.216.230.107-93-46864-6,62.216.230.107,46864,192.168.1.1,93,6,15/01/2025 11:15:08 PM,0,4,1,256.0,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,80,20,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,76.8,64.0,64.0,0,0,0,0,0,0,4,256,1,64,-1,8192,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-20.135.222.179-344-39568-6,20.135.222.179,39568,192.168.1.1,344,6,15/01/2025 11:15:06 PM,0,1,1,61.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,61.0,61.0,61.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,91.5,61.0,61.0,0,0,0,0,0,0,1,61,1,61,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-79.250.138.8-216-37196-6,79.250.138.8,37196,192.168.1.1,216,6,15/01/2025 11:15:06 PM,0,1,1,199.0,199.0,199.0,199.0,199.0,0.0,199.0,199.0,199.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,199.0,199.0,199.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,298.5,199.0,199.0,0,0,0,0,0,0,1,199,1,199,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-247.221.78.30-212-36731-6,247.221.78.30,36731,192.168.1.1,212,6,15/01/2025 11:15:02 PM,0,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,175.0,175.0,175.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-57.91.47.1-433-64672-6,57.91.47.1,64672,192.168.1.1,433,6,15/01/2025 11:15:02 PM,0,1,1,171.0,171.0,171.0,171.0,171.0,0.0,171.0,171.0,171.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,171.0,171.0,171.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,256.5,171.0,171.0,0,0,0,0,0,0,1,171,1,171,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
135.179.106.182-192.168.1.1-63374-232-6,135.179.106.182,63374,192.168.1.1,232,6,15/01/2025 11:15:02 PM,0,1,1,59.0,59.0,59.0,59.0,59.0,0.0,59.0,59.0,59.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,59.0,59.0,59.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,88.5,59.0,59.0,0,0,0,0,0,0,1,59,1,59,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-227.11.39.190-116-5916-6,227.11.39.190,5916,192.168.1.1,116,6,15/01/2025 11:15:03 PM,0,1,1,136.0,136.0,136.0,136.0,136.0,0.0,136.0,136.0,136.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,136.0,136.0,136.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,204.0,136.0,136.0,0,0,0,0,0,0,1,136,1,136,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-33.32.49.32-176-7231-6,33.32.49.32,7231,192.168.1.1,176,6,15/01/2025 11:15:06 PM,0,2,1,300.0,150.0,150.0,150.0,150.0,0.0,150.0,150.0,150.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,150.0,150.0,150.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,200.0,150.0,150.0,0,0,0,0,0,0,2,300,1,150,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-192.247.136.222-304-44832-6,192.247.136.222,44832,192.168.1.1,304,6,15/01/2025 11:15:02 PM,0,1,1,97.0,97.0,97.0,97.0,97.0,0.0,97.0,97.0,97.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,97.0,97.0,97.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,145.5,97.0,97.0,0,0,0,0,0,0,1,97,1,97,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-34.51.48.190-223-41448-6,34.51.48.190,41448,192.168.1.1,223,6,15/01/2025 11:15:04 PM,0,1,1,105.0,105.0,105.0,105.0,105.0,0.0,105.0,105.0,105.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,105.0,105.0,105.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,157.5,105.0,105.0,0,0,0,0,0,0,1,105,1,105,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-116.43.217.215-132-47673-6,116.43.217.215,47673,192.168.1.1,132,6,15/01/2025 11:15:03 PM,0,1,1,177.0,177.0,177.0,177.0,177.0,0.0,177.0,177.0,177.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,177.0,177.0,177.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,265.5,177.0,177.0,0,0,0,0,0,0,1,177,1,177,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
168.191.31.17-192.168.1.1-28799-136-6,168.191.31.17,28799,192.168.1.1,136,6,15/01/2025 11:15:05 PM,0,2,1,308.0,154.0,154.0,154.0,154.0,0.0,154.0,154.0,154.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,154.0,154.0,154.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,205.33333333333334,154.0,154.0,0,0,0,0,0,0,2,308,1,154,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-219.53.233.67-346-25172-6,219.53.233.67,25172,192.168.1.1,346,6,15/01/2025 11:15:06 PM,0,3,1,369.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,60,20,0.0,0.0,123.0,123.0,123.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,153.75,123.0,123.0,0,0,0,0,0,0,3,369,1,123,-1,8192,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-199.227.57.111-226-52696-6,199.227.57.111,52696,192.168.1.1,226,6,15/01/2025 11:15:07 PM,0,1,1,154.0,154.0,154.0,154.0,154.0,0.0,154.0,154.0,154.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,154.0,154.0,154.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,231.0,154.0,154.0,0,0,0,0,0,0,1,154,1,154,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-54.165.218.224-131-32366-6,54.165.218.224,32366,192.168.1.1,131,6,15/01/2025 11:15:02 PM,0,1,1,140.0,140.0,140.0,140.0,140.0,0.0,140.0,140.0,140.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,140.0,140.0,140.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,210.0,140.0,140.0,0,0,0,0,0,0,1,140,1,140,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-117.120.239.22-344-41158-6,117.120.239.22,41158,192.168.1.1,344,6,15/01/2025 11:15:07 PM,0,1,1,58.0,58.0,58.0,58.0,58.0,0.0,58.0,58.0,58.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,58.0,58.0,58.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,87.0,58.0,58.0,0,0,0,0,0,0,1,58,1,58,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-83.217.17.66-121-10752-6,83.217.17.66,10752,192.168.1.1,121,6,15/01/2025 11:15:06 PM,0,1,1,102.0,102.0,102.0,102.0,102.0,0.0,102.0,102.0,102.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,102.0,102.0,102.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,153.0,102.0,102.0,0,0,0,0,0,0,1,102,1,102,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-242.37.16.163-294-2754-6,242.37.16.163,2754,192.168.1.1,294,6,15/01/2025 11:15:08 PM,0,1,1,74.0,74.0,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,74.0,74.0,74.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,111.0,74.0,74.0,0,0,0,0,0,0,1,74,1,74,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-252.76.19.121-326-48660-6,252.76.19.121,48660,192.168.1.1,326,6,15/01/2025 11:15:04 PM,0,7,1,511.0,73.0,73.0,73.0,73.0,0.0,73.0,73.0,73.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,140,20,0.0,0.0,73.0,73.0,73.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,82.125,73.0,73.0,0,0,0,0,0,0,7,511,1,73,-1,8192,7,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-90.230.165.164-290-28824-6,90.230.165.164,28824,192.168.1.1,290,6,15/01/2025 11:15:08 PM,0,3,1,204.0,68.0,68.0,68.0,68.0,0.0,68.0,68.0,68.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,60,20,0.0,0.0,68.0,68.0,68.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,85.0,68.0,68.0,0,0,0,0,0,0,3,204,1,68,-1,8192,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-254.59.185.204-392-23556-6,254.59.185.204,23556,192.168.1.1,392,6,15/01/2025 11:15:05 PM,0,1,1,196.0,196.0,196.0,196.0,196.0,0.0,196.0,196.0,196.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,196.0,196.0,196.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,294.0,196.0,196.0,0,0,0,0,0,0,1,196,1,196,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-237.16.11.94-154-32913-6,237.16.11.94,32913,192.168.1.1,154,6,15/01/2025 11:15:07 PM,0,2,1,148.0,74.0,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,74.0,74.0,74.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,98.66666666666667,74.0,74.0,0,0,0,0,0,0,2,148,1,74,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-108.217.11.156-208-57938-6,108.217.11.156,57938,192.168.1.1,208,6,15/01/2025 11:15:06 PM,0,1,1,92.0,92.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,92.0,92.0,92.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,138.0,92.0,92.0,0,0,0,0,0,0,1,92,1,92,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
153.222.37.116-192.168.1.1-19325-394-6,153.222.37.116,19325,192.168.1.1,394,6,15/01/2025 11:15:05 PM,0,1,1,171.0,171.0,171.0,171.0,171.0,0.0,171.0,171.0,171.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,171.0,171.0,171.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,256.5,171.0,171.0,0,0,0,0,0,0,1,171,1,171,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-71.137.88.139-279-6822-6,71.137.88.139,6822,192.168.1.1,279,6,15/01/2025 11:15:05 PM,0,2,1,166.0,83.0,83.0,83.0,83.0,0.0,83.0,83.0,83.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,83.0,83.0,83.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,110.66666666666667,83.0,83.0,0,0,0,0,0,0,2,166,1,83,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-228.43.253.5-207-35768-6,228.43.253.5,35768,192.168.1.1,207,6,15/01/2025 11:15:05 PM,0,1,1,197.0,197.0,197.0,197.0,197.0,0.0,197.0,197.0,197.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,197.0,197.0,197.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,295.5,197.0,197.0,0,0,0,0,0,0,1,197,1,197,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
179.195.118.188-192.168.1.1-39627-390-6,179.195.118.188,39627,192.168.1.1,390,6,15/01/2025 11:15:03 PM,0,1,1,87.0,87.0,87.0,87.0,87.0,0.0,87.0,87.0,87.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,87.0,87.0,87.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,130.5,87.0,87.0,0,0,0,0,0,0,1,87,1,87,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-72.112.85.161-397-17384-6,72.112.85.161,17384,192.168.1.1,397,6,15/01/2025 11:15:08 PM,0,1,1,92.0,92.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,92.0,92.0,92.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,138.0,92.0,92.0,0,0,0,0,0,0,1,92,1,92,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-18.157.40.250-197-29817-6,18.157.40.250,29817,192.168.1.1,197,6,15/01/2025 11:15:02 PM,0,1,1,163.0,163.0,163.0,163.0,163.0,0.0,163.0,163.0,163.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,163.0,163.0,163.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,244.5,163.0,163.0,0,0,0,0,0,0,1,163,1,163,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
129.42.219.170-192.168.1.1-27682-249-6,129.42.219.170,27682,192.168.1.1,249,6,15/01/2025 11:15:08 PM,0,1,1,133.0,133.0,133.0,133.0,133.0,0.0,133.0,133.0,133.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,133.0,133.0,133.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,199.5,133.0,133.0,0,0,0,0,0,0,1,133,1,133,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
